language_code,infinitive,mood,tense,pronoun,conjugated_form,batch,review_status,source_note
ES,disparar,Indicativo,Presente,ellos,disparan,1,reviewed,
ES,disparar,Indicativo,Futuro,yo,dispararé,1,reviewed,
ES,disparar,Indicativo,Futuro,tú,dispararás,1,reviewed,
ES,disparar,Indicativo,Futuro,él,disparará,1,reviewed,
ES,disparar,Indicativo,Futuro,nosotros,dispararemos,1,reviewed,
ES,disparar,Indicativo,Futuro,vosotros,dispararéis,1,reviewed,
ES,disparar,Indicativo,Futuro,ellos,dispararán,1,reviewed,
ES,disparar,Indicativo,Pretérito perfecto compuesto,yo,he disparado,1,reviewed,
ES,disparar,Indicativo,Pretérito perfecto compuesto,tú,has disparado,1,reviewed,
ES,disparar,Indicativo,Pretérito perfecto compuesto,él,ha disparado,1,reviewed,
ES,disparar,Indicativo,Pretérito perfecto compuesto,nosotros,hemos disparado,1,reviewed,
ES,disparar,Indicativo,Pretérito perfecto compuesto,vosotros,habéis disparado,1,reviewed,
ES,disparar,Indicativo,Pretérito perfecto compuesto,ellos,han disparado,1,reviewed,
ES,disparar,Indicativo,Pretérito imperfecto,yo,disparaba,1,reviewed,
ES,disparar,Indicativo,Pretérito imperfecto,tú,disparabas,1,reviewed,
ES,disparar,Indicativo,Pretérito imperfecto,él,disparaba,1,reviewed,
ES,disparar,Indicativo,Pretérito imperfecto,nosotros,disparábamos,1,reviewed,
ES,disparar,Indicativo,Pretérito imperfecto,vosotros,disparabais,1,reviewed,
ES,disparar,Indicativo,Pretérito imperfecto,ellos,disparaban,1,reviewed,
ES,disparar,Condicional,Condicional,yo,dispararía,1,reviewed,
ES,disparar,Condicional,Condicional,tú,dispararías,1,reviewed,
ES,disparar,Condicional,Condicional,él,dispararía,1,reviewed,
ES,disparar,Condicional,Condicional,nosotros,dispararíamos,1,reviewed,
ES,disparar,Condicional,Condicional,vosotros,dispararíais,1,reviewed,
ES,disparar,Condicional,Condicional,ellos,dispararían,1,reviewed,
ES,disparar,Imperativo,Imperativo,yo,-,1,reviewed,yo imperative placeholder -; no standard form
ES,disparar,Imperativo,Imperativo,tú,dispara,1,reviewed,
ES,disparar,Imperativo,Imperativo,él,dispare,1,reviewed,
ES,disparar,Imperativo,Imperativo,nosotros,disparemos,1,reviewed,
ES,disparar,Imperativo,Imperativo,vosotros,disparad,1,reviewed,
ES,disparar,Imperativo,Imperativo,ellos,disparen,1,reviewed,
ES,disparar,Indicativo,Futuro perfecto,yo,habré disparado,1,reviewed,
ES,disparar,Indicativo,Futuro perfecto,tú,habrás disparado,1,reviewed,
ES,disparar,Indicativo,Futuro perfecto,él,habrá disparado,1,reviewed,
ES,disparar,Indicativo,Futuro perfecto,nosotros,habremos disparado,1,reviewed,
ES,disparar,Indicativo,Futuro perfecto,vosotros,habréis disparado,1,reviewed,
ES,disparar,Indicativo,Futuro perfecto,ellos,habrán disparado,1,reviewed,
ES,disparar,Subjuntivo,Subjuntivo presente,yo,dispare,1,reviewed,
ES,disparar,Subjuntivo,Subjuntivo presente,tú,dispares,1,reviewed,
ES,disparar,Subjuntivo,Subjuntivo presente,él,dispare,1,reviewed,
ES,disparar,Subjuntivo,Subjuntivo presente,nosotros,disparemos,1,reviewed,
ES,disparar,Subjuntivo,Subjuntivo presente,vosotros,disparéis,1,reviewed,
ES,disparar,Subjuntivo,Subjuntivo presente,ellos,disparen,1,reviewed,
ES,disparar,Indicativo,Pretérito perfecto simple,yo,disparé,1,reviewed,
ES,disparar,Indicativo,Pretérito perfecto simple,tú,disparaste,1,reviewed,
ES,disparar,Indicativo,Pretérito perfecto simple,él,disparó,1,reviewed,
ES,disparar,Indicativo,Pretérito perfecto simple,nosotros,disparamos,1,reviewed,
ES,disparar,Indicativo,Pretérito perfecto simple,vosotros,disparasteis,1,reviewed,
ES,disparar,Indicativo,Pretérito perfecto simple,ellos,dispararon,1,reviewed,
ES,disparar,Indicativo,Pretérito pluscuamperfecto,yo,había disparado,1,reviewed,
ES,disparar,Indicativo,Pretérito pluscuamperfecto,tú,habías disparado,1,reviewed,
ES,disparar,Indicativo,Pretérito pluscuamperfecto,él,había disparado,1,reviewed,
ES,disparar,Indicativo,Pretérito pluscuamperfecto,nosotros,habíamos disparado,1,reviewed,
ES,disparar,Indicativo,Pretérito pluscuamperfecto,vosotros,habíais disparado,1,reviewed,
ES,disparar,Indicativo,Pretérito pluscuamperfecto,ellos,habían disparado,1,reviewed,
ES,leer,Indicativo,Presente,yo,leo,1,reviewed,
ES,leer,Indicativo,Presente,tú,lees,1,reviewed,
ES,leer,Indicativo,Presente,él,lee,1,reviewed,
ES,leer,Indicativo,Presente,nosotros,leemos,1,reviewed,
ES,leer,Indicativo,Presente,vosotros,leéis,1,reviewed,
ES,leer,Indicativo,Presente,ellos,leen,1,reviewed,
ES,leer,Indicativo,Futuro,yo,leeré,1,reviewed,
ES,leer,Indicativo,Futuro,tú,leerás,1,reviewed,
ES,leer,Indicativo,Futuro,él,leerá,1,reviewed,
ES,leer,Indicativo,Futuro,nosotros,leeremos,1,reviewed,
ES,leer,Indicativo,Futuro,vosotros,leeréis,1,reviewed,
ES,leer,Indicativo,Futuro,ellos,leerán,1,reviewed,
ES,leer,Indicativo,Pretérito perfecto compuesto,yo,he leído,1,reviewed,
ES,leer,Indicativo,Pretérito perfecto compuesto,tú,has leído,1,reviewed,
ES,leer,Indicativo,Pretérito perfecto compuesto,él,ha leído,1,reviewed,
ES,leer,Indicativo,Pretérito perfecto compuesto,nosotros,hemos leído,1,reviewed,
ES,leer,Indicativo,Pretérito perfecto compuesto,vosotros,habéis leído,1,reviewed,
ES,leer,Indicativo,Pretérito perfecto compuesto,ellos,han leído,1,reviewed,
ES,leer,Indicativo,Pretérito imperfecto,yo,leía,1,reviewed,
ES,leer,Indicativo,Pretérito imperfecto,tú,leías,1,reviewed,
ES,leer,Indicativo,Pretérito imperfecto,él,leía,1,reviewed,
ES,leer,Indicativo,Pretérito imperfecto,nosotros,leíamos,1,reviewed,
ES,leer,Indicativo,Pretérito imperfecto,vosotros,leíais,1,reviewed,
ES,leer,Indicativo,Pretérito imperfecto,ellos,leían,1,reviewed,
ES,leer,Condicional,Condicional,yo,leería,1,reviewed,
ES,leer,Condicional,Condicional,tú,leerías,1,reviewed,
ES,leer,Condicional,Condicional,él,leería,1,reviewed,
ES,leer,Condicional,Condicional,nosotros,leeríamos,1,reviewed,
ES,leer,Condicional,Condicional,vosotros,leeríais,1,reviewed,
ES,leer,Condicional,Condicional,ellos,leerían,1,reviewed,
ES,leer,Imperativo,Imperativo,yo,-,1,reviewed,yo imperative placeholder -; no standard form
ES,leer,Imperativo,Imperativo,tú,lee,1,reviewed,
ES,leer,Imperativo,Imperativo,él,lea,1,reviewed,
ES,leer,Imperativo,Imperativo,nosotros,leamos,1,reviewed,
ES,leer,Imperativo,Imperativo,vosotros,leed,1,reviewed,
ES,leer,Imperativo,Imperativo,ellos,lean,1,reviewed,
ES,leer,Indicativo,Futuro perfecto,yo,habré leído,1,reviewed,
ES,leer,Indicativo,Futuro perfecto,tú,habrás leído,1,reviewed,
ES,leer,Indicativo,Futuro perfecto,él,habrá leído,1,reviewed,
ES,leer,Indicativo,Futuro perfecto,nosotros,habremos leído,1,reviewed,
ES,leer,Indicativo,Futuro perfecto,vosotros,habréis leído,1,reviewed,
ES,leer,Indicativo,Futuro perfecto,ellos,habrán leído,1,reviewed,
ES,leer,Subjuntivo,Subjuntivo presente,yo,lea,1,reviewed,
ES,leer,Subjuntivo,Subjuntivo presente,tú,leas,1,reviewed,
ES,leer,Subjuntivo,Subjuntivo presente,él,lea,1,reviewed,
ES,leer,Subjuntivo,Subjuntivo presente,nosotros,leamos,1,reviewed,
ES,leer,Subjuntivo,Subjuntivo presente,vosotros,leáis,1,reviewed,
ES,leer,Subjuntivo,Subjuntivo presente,ellos,lean,1,reviewed,
ES,leer,Indicativo,Pretérito perfecto simple,yo,leí,1,reviewed,
ES,leer,Indicativo,Pretérito perfecto simple,tú,leíste,1,reviewed,
ES,leer,Indicativo,Pretérito perfecto simple,él,leyó,1,reviewed,
ES,leer,Indicativo,Pretérito perfecto simple,nosotros,leímos,1,reviewed,
ES,leer,Indicativo,Pretérito perfecto simple,vosotros,leísteis,1,reviewed,
ES,leer,Indicativo,Pretérito perfecto simple,ellos,leyeron,1,reviewed,
ES,leer,Indicativo,Pretérito pluscuamperfecto,yo,había leído,1,reviewed,
ES,leer,Indicativo,Pretérito pluscuamperfecto,tú,habías leído,1,reviewed,
ES,leer,Indicativo,Pretérito pluscuamperfecto,él,había leído,1,reviewed,
ES,leer,Indicativo,Pretérito pluscuamperfecto,nosotros,habíamos leído,1,reviewed,
ES,leer,Indicativo,Pretérito pluscuamperfecto,vosotros,habíais leído,1,reviewed,
ES,leer,Indicativo,Pretérito pluscuamperfecto,ellos,habían leído,1,reviewed,
ES,seguir,Indicativo,Presente,yo,sigo,1,reviewed,
ES,seguir,Indicativo,Presente,tú,sigues,1,reviewed,
ES,seguir,Indicativo,Presente,él,sigue,1,reviewed,
ES,seguir,Indicativo,Presente,nosotros,seguimos,1,reviewed,
ES,seguir,Indicativo,Presente,vosotros,seguís,1,reviewed,
ES,seguir,Indicativo,Presente,ellos,siguen,1,reviewed,
ES,seguir,Indicativo,Futuro,yo,seguiré,1,reviewed,
ES,seguir,Indicativo,Futuro,tú,seguirás,1,reviewed,
ES,seguir,Indicativo,Futuro,él,seguirá,1,reviewed,
ES,seguir,Indicativo,Futuro,nosotros,seguiremos,1,reviewed,
ES,seguir,Indicativo,Futuro,vosotros,seguiréis,1,reviewed,
ES,seguir,Indicativo,Futuro,ellos,seguirán,1,reviewed,
ES,seguir,Indicativo,Pretérito perfecto compuesto,yo,he seguido,1,reviewed,
ES,seguir,Indicativo,Pretérito perfecto compuesto,tú,has seguido,1,reviewed,
ES,seguir,Indicativo,Pretérito perfecto compuesto,él,ha seguido,1,reviewed,
ES,seguir,Indicativo,Pretérito perfecto compuesto,nosotros,hemos seguido,1,reviewed,
ES,seguir,Indicativo,Pretérito perfecto compuesto,vosotros,habéis seguido,1,reviewed,
ES,seguir,Indicativo,Pretérito perfecto compuesto,ellos,han seguido,1,reviewed,
ES,seguir,Indicativo,Pretérito imperfecto,yo,seguía,1,reviewed,
ES,seguir,Indicativo,Pretérito imperfecto,tú,seguías,1,reviewed,
ES,seguir,Indicativo,Pretérito imperfecto,él,seguía,1,reviewed,
ES,seguir,Indicativo,Pretérito imperfecto,nosotros,seguíamos,1,reviewed,
ES,seguir,Indicativo,Pretérito imperfecto,vosotros,seguíais,1,reviewed,
ES,seguir,Indicativo,Pretérito imperfecto,ellos,seguían,1,reviewed,
ES,seguir,Condicional,Condicional,yo,seguiría,1,reviewed,
ES,seguir,Condicional,Condicional,tú,seguirías,1,reviewed,
ES,seguir,Condicional,Condicional,él,seguiría,1,reviewed,
ES,seguir,Condicional,Condicional,nosotros,seguiríamos,1,reviewed,
ES,seguir,Condicional,Condicional,vosotros,seguiríais,1,reviewed,
ES,seguir,Condicional,Condicional,ellos,seguirían,1,reviewed,
ES,seguir,Imperativo,Imperativo,yo,-,1,reviewed,yo imperative placeholder -; no standard form
ES,seguir,Imperativo,Imperativo,tú,sigue,1,reviewed,
ES,seguir,Imperativo,Imperativo,él,siga,1,reviewed,
ES,seguir,Imperativo,Imperativo,nosotros,sigamos,1,reviewed,
ES,seguir,Imperativo,Imperativo,vosotros,seguid,1,reviewed,
ES,seguir,Imperativo,Imperativo,ellos,sigan,1,reviewed,
ES,seguir,Indicativo,Futuro perfecto,yo,habré seguido,1,reviewed,
ES,seguir,Indicativo,Futuro perfecto,tú,habrás seguido,1,reviewed,
ES,seguir,Indicativo,Futuro perfecto,él,habrá seguido,1,reviewed,
ES,seguir,Indicativo,Futuro perfecto,nosotros,habremos seguido,1,reviewed,
ES,seguir,Indicativo,Futuro perfecto,vosotros,habréis seguido,1,reviewed,
ES,seguir,Indicativo,Futuro perfecto,ellos,habrán seguido,1,reviewed,
ES,seguir,Subjuntivo,Subjuntivo presente,yo,siga,1,reviewed,
ES,seguir,Subjuntivo,Subjuntivo presente,tú,sigas,1,reviewed,
ES,seguir,Subjuntivo,Subjuntivo presente,él,siga,1,reviewed,
ES,seguir,Subjuntivo,Subjuntivo presente,nosotros,sigamos,1,reviewed,
ES,seguir,Subjuntivo,Subjuntivo presente,vosotros,sigáis,1,reviewed,
ES,seguir,Subjuntivo,Subjuntivo presente,ellos,sigan,1,reviewed,
ES,seguir,Indicativo,Pretérito perfecto simple,yo,seguí,1,reviewed,
ES,seguir,Indicativo,Pretérito perfecto simple,tú,seguiste,1,reviewed,
ES,seguir,Indicativo,Pretérito perfecto simple,él,siguió,1,reviewed,
ES,seguir,Indicativo,Pretérito perfecto simple,nosotros,seguimos,1,reviewed,
ES,seguir,Indicativo,Pretérito perfecto simple,vosotros,seguisteis,1,reviewed,
ES,seguir,Indicativo,Pretérito perfecto simple,ellos,siguieron,1,reviewed,
ES,seguir,Indicativo,Pretérito pluscuamperfecto,yo,había seguido,1,reviewed,
ES,seguir,Indicativo,Pretérito pluscuamperfecto,tú,habías seguido,1,reviewed,
ES,seguir,Indicativo,Pretérito pluscuamperfecto,él,había seguido,1,reviewed,
ES,seguir,Indicativo,Pretérito pluscuamperfecto,nosotros,habíamos seguido,1,reviewed,
ES,seguir,Indicativo,Pretérito pluscuamperfecto,vosotros,habíais seguido,1,reviewed,
ES,seguir,Indicativo,Pretérito pluscuamperfecto,ellos,habían seguido,1,reviewed,
ES,responder,Indicativo,Presente,yo,respondo,1,reviewed,
ES,responder,Indicativo,Presente,tú,respondes,1,reviewed,
ES,responder,Indicativo,Presente,él,responde,1,reviewed,
ES,responder,Indicativo,Presente,nosotros,respondemos,1,reviewed,
ES,responder,Indicativo,Presente,vosotros,respondéis,1,reviewed,
ES,responder,Indicativo,Presente,ellos,responden,1,reviewed,
ES,responder,Indicativo,Futuro,yo,responderé,1,reviewed,
ES,responder,Indicativo,Futuro,tú,responderás,1,reviewed,
ES,responder,Indicativo,Futuro,él,responderá,1,reviewed,
ES,responder,Indicativo,Futuro,nosotros,responderemos,1,reviewed,
ES,responder,Indicativo,Futuro,vosotros,responderéis,1,reviewed,
ES,responder,Indicativo,Futuro,ellos,responderán,1,reviewed,
ES,responder,Indicativo,Pretérito perfecto compuesto,yo,he respondido,1,reviewed,
ES,responder,Indicativo,Pretérito perfecto compuesto,tú,has respondido,1,reviewed,
ES,responder,Indicativo,Pretérito perfecto compuesto,él,ha respondido,1,reviewed,
ES,responder,Indicativo,Pretérito perfecto compuesto,nosotros,hemos respondido,1,reviewed,
ES,responder,Indicativo,Pretérito perfecto compuesto,vosotros,habéis respondido,1,reviewed,
ES,responder,Indicativo,Pretérito perfecto compuesto,ellos,han respondido,1,reviewed,
ES,responder,Indicativo,Pretérito imperfecto,yo,respondía,1,reviewed,
ES,responder,Indicativo,Pretérito imperfecto,tú,respondías,1,reviewed,
ES,responder,Indicativo,Pretérito imperfecto,él,respondía,1,reviewed,
ES,responder,Indicativo,Pretérito imperfecto,nosotros,respondíamos,1,reviewed,
ES,responder,Indicativo,Pretérito imperfecto,vosotros,respondíais,1,reviewed,
ES,responder,Indicativo,Pretérito imperfecto,ellos,respondían,1,reviewed,
ES,responder,Condicional,Condicional,yo,respondería,1,reviewed,
ES,responder,Condicional,Condicional,tú,responderías,1,reviewed,
ES,responder,Condicional,Condicional,él,respondería,1,reviewed,
ES,responder,Condicional,Condicional,nosotros,responderíamos,1,reviewed,
ES,responder,Condicional,Condicional,vosotros,responderíais,1,reviewed,
ES,responder,Condicional,Condicional,ellos,responderían,1,reviewed,
ES,responder,Imperativo,Imperativo,yo,-,1,reviewed,yo imperative placeholder -; no standard form
ES,responder,Imperativo,Imperativo,tú,responde,1,reviewed,
ES,responder,Imperativo,Imperativo,él,responda,1,reviewed,
ES,responder,Imperativo,Imperativo,nosotros,respondamos,1,reviewed,
ES,responder,Imperativo,Imperativo,vosotros,responded,1,reviewed,
ES,responder,Imperativo,Imperativo,ellos,respondan,1,reviewed,
ES,responder,Indicativo,Futuro perfecto,yo,habré respondido,1,reviewed,
ES,responder,Indicativo,Futuro perfecto,tú,habrás respondido,1,reviewed,
ES,responder,Indicativo,Futuro perfecto,él,habrá respondido,1,reviewed,
ES,responder,Indicativo,Futuro perfecto,nosotros,habremos respondido,1,reviewed,
ES,responder,Indicativo,Futuro perfecto,vosotros,habréis respondido,1,reviewed,
ES,responder,Indicativo,Futuro perfecto,ellos,habrán respondido,1,reviewed,
ES,responder,Subjuntivo,Subjuntivo presente,yo,responda,1,reviewed,
ES,responder,Subjuntivo,Subjuntivo presente,tú,respondas,1,reviewed,
ES,responder,Subjuntivo,Subjuntivo presente,él,responda,1,reviewed,
ES,responder,Subjuntivo,Subjuntivo presente,nosotros,respondamos,1,reviewed,
ES,responder,Subjuntivo,Subjuntivo presente,vosotros,respondáis,1,reviewed,
ES,responder,Subjuntivo,Subjuntivo presente,ellos,respondan,1,reviewed,
ES,responder,Indicativo,Pretérito perfecto simple,yo,respondí,1,reviewed,
ES,responder,Indicativo,Pretérito perfecto simple,tú,respondiste,1,reviewed,
ES,responder,Indicativo,Pretérito perfecto simple,él,respondió,1,reviewed,
ES,responder,Indicativo,Pretérito perfecto simple,nosotros,respondimos,1,reviewed,
ES,responder,Indicativo,Pretérito perfecto simple,vosotros,respondisteis,1,reviewed,
ES,responder,Indicativo,Pretérito perfecto simple,ellos,respondieron,1,reviewed,
ES,responder,Indicativo,Pretérito pluscuamperfecto,yo,había respondido,1,reviewed,
ES,responder,Indicativo,Pretérito pluscuamperfecto,tú,habías respondido,1,reviewed,
ES,responder,Indicativo,Pretérito pluscuamperfecto,él,había respondido,1,reviewed,
ES,responder,Indicativo,Pretérito pluscuamperfecto,nosotros,habíamos respondido,1,reviewed,
ES,responder,Indicativo,Pretérito pluscuamperfecto,vosotros,habíais respondido,1,reviewed,
ES,responder,Indicativo,Pretérito pluscuamperfecto,ellos,habían respondido,1,reviewed,
ES,contestar,Indicativo,Presente,yo,contesto,1,reviewed,
ES,contestar,Indicativo,Presente,tú,contestas,1,reviewed,
ES,contestar,Indicativo,Presente,él,contesta,1,reviewed,
ES,contestar,Indicativo,Presente,nosotros,contestamos,1,reviewed,
ES,contestar,Indicativo,Presente,vosotros,contestáis,1,reviewed,
ES,contestar,Indicativo,Presente,ellos,contestan,1,reviewed,
ES,contestar,Indicativo,Futuro,yo,contestaré,1,reviewed,
ES,contestar,Indicativo,Futuro,tú,contestarás,1,reviewed,
ES,contestar,Indicativo,Futuro,él,contestará,1,reviewed,
ES,contestar,Indicativo,Futuro,nosotros,contestaremos,1,reviewed,
ES,contestar,Indicativo,Futuro,vosotros,contestaréis,1,reviewed,
ES,contestar,Indicativo,Futuro,ellos,contestarán,1,reviewed,
ES,contestar,Indicativo,Pretérito perfecto compuesto,yo,he contestado,1,reviewed,
ES,contestar,Indicativo,Pretérito perfecto compuesto,tú,has contestado,1,reviewed,
ES,contestar,Indicativo,Pretérito perfecto compuesto,él,ha contestado,1,reviewed,
ES,contestar,Indicativo,Pretérito perfecto compuesto,nosotros,hemos contestado,1,reviewed,
ES,contestar,Indicativo,Pretérito perfecto compuesto,vosotros,habéis contestado,1,reviewed,
ES,contestar,Indicativo,Pretérito perfecto compuesto,ellos,han contestado,1,reviewed,
ES,contestar,Indicativo,Pretérito imperfecto,yo,contestaba,1,reviewed,
ES,contestar,Indicativo,Pretérito imperfecto,tú,contestabas,1,reviewed,
ES,contestar,Indicativo,Pretérito imperfecto,él,contestaba,1,reviewed,
ES,contestar,Indicativo,Pretérito imperfecto,nosotros,contestábamos,1,reviewed,
ES,contestar,Indicativo,Pretérito imperfecto,vosotros,contestabais,1,reviewed,
ES,contestar,Indicativo,Pretérito imperfecto,ellos,contestaban,1,reviewed,
ES,contestar,Condicional,Condicional,yo,contestaría,1,reviewed,
ES,contestar,Condicional,Condicional,tú,contestarías,1,reviewed,
ES,contestar,Condicional,Condicional,él,contestaría,1,reviewed,
ES,contestar,Condicional,Condicional,nosotros,contestaríamos,1,reviewed,
ES,contestar,Condicional,Condicional,vosotros,contestaríais,1,reviewed,
ES,contestar,Condicional,Condicional,ellos,contestarían,1,reviewed,
ES,contestar,Imperativo,Imperativo,yo,-,1,reviewed,yo imperative placeholder -; no standard form
ES,contestar,Imperativo,Imperativo,tú,contesta,1,reviewed,
ES,contestar,Imperativo,Imperativo,él,conteste,1,reviewed,
ES,contestar,Imperativo,Imperativo,nosotros,contestemos,1,reviewed,
ES,contestar,Imperativo,Imperativo,vosotros,contestad,1,reviewed,
ES,contestar,Imperativo,Imperativo,ellos,contesten,1,reviewed,
ES,contestar,Indicativo,Futuro perfecto,yo,habré contestado,1,reviewed,
ES,contestar,Indicativo,Futuro perfecto,tú,habrás contestado,1,reviewed,
ES,contestar,Indicativo,Futuro perfecto,él,habrá contestado,1,reviewed,
ES,contestar,Indicativo,Futuro perfecto,nosotros,habremos contestado,1,reviewed,
ES,contestar,Indicativo,Futuro perfecto,vosotros,habréis contestado,1,reviewed,
ES,contestar,Indicativo,Futuro perfecto,ellos,habrán contestado,1,reviewed,
ES,contestar,Subjuntivo,Subjuntivo presente,yo,conteste,1,reviewed,
ES,contestar,Subjuntivo,Subjuntivo presente,tú,contestes,1,reviewed,
ES,contestar,Subjuntivo,Subjuntivo presente,él,conteste,1,reviewed,
ES,contestar,Subjuntivo,Subjuntivo presente,nosotros,contestemos,1,reviewed,
ES,contestar,Subjuntivo,Subjuntivo presente,vosotros,contestéis,1,reviewed,
ES,contestar,Subjuntivo,Subjuntivo presente,ellos,contesten,1,reviewed,
ES,contestar,Indicativo,Pretérito perfecto simple,yo,contesté,1,reviewed,
ES,contestar,Indicativo,Pretérito perfecto simple,tú,contestaste,1,reviewed,
